,CountyName,CrashDate,Fatals,Peds,Persons,St_Case,State,StateName,TotalVehicles
319,RANDOLPH (111),/Date(1402546200000-0400)/,1,0,1,10320,1,Alabama,1
320,MADISON (89),/Date(1402644900000-0400)/,1,0,1,10321,1,Alabama,1
321,COOSA (37),/Date(1402775700000-0400)/,1,0,3,10322,1,Alabama,2
322,RUSSELL (113),/Date(1402804200000-0400)/,1,1,1,10323,1,Alabama,1
323,CULLMAN (43),/Date(1402711800000-0400)/,1,0,1,10324,1,Alabama,1
324,LEE (81),/Date(1402681560000-0400)/,1,0,3,10325,1,Alabama,3
325,JEFFERSON (73),/Date(1402199160000-0400)/,1,0,4,10326,1,Alabama,3
326,MACON (87),/Date(1401742380000-0400)/,1,0,1,10327,1,Alabama,1
327,JEFFERSON (73),/Date(1402838100000-0400)/,1,0,1,10328,1,Alabama,1
328,LAWRENCE (79),/Date(1403028600000-0400)/,1,0,3,10329,1,Alabama,2
329,JEFFERSON (73),/Date(1403214000000-0400)/,1,0,1,10330,1,Alabama,1
330,BALDWIN (3),/Date(1402114380000-0400)/,1,0,1,10331,1,Alabama,1
331,LIMESTONE (83),/Date(1403439420000-0400)/,1,0,1,10332,1,Alabama,1
332,LIMESTONE (83),/Date(1401572040000-0400)/,1,0,2,10333,1,Alabama,2
333,MARSHALL (95),/Date(1402019100000-0400)/,1,0,1,10334,1,Alabama,1
334,MOBILE (97),/Date(1402122000000-0400)/,1,0,3,10335,1,Alabama,2
335,BLOUNT (9),/Date(1402188300000-0400)/,1,0,1,10336,1,Alabama,1
336,BALDWIN (3),/Date(1402269660000-0400)/,1,0,1,10337,1,Alabama,1
337,PIKE (109),/Date(1403125200000-0400)/,1,0,1,10338,1,Alabama,1
338,MARION (93),/Date(1403307900000-0400)/,1,0,1,10339,1,Alabama,1
339,PIKE (109),/Date(1403399340000-0400)/,1,0,1,10340,1,Alabama,1
340,LAUDERDALE (77),/Date(1401760800000-0400)/,1,0,1,10341,1,Alabama,1
341,MOBILE (97),/Date(1403396100000-0400)/,1,0,2,10343,1,Alabama,2
342,MORGAN (103),/Date(1403599800000-0400)/,1,1,1,10344,1,Alabama,1
343,COLBERT (33),/Date(1403735940000-0400)/,1,0,2,10345,1,Alabama,2
344,JEFFERSON (73),/Date(1402555320000-0400)/,1,0,1,10346,1,Alabama,1
345,JEFFERSON (73),/Date(1403052300000-0400)/,1,0,2,10347,1,Alabama,1
346,BALDWIN (3),/Date(1400372040000-0400)/,1,0,4,10348,1,Alabama,2
347,MOBILE (97),/Date(1403311200000-0400)/,1,1,1,10349,1,Alabama,1
348,SHELBY (117),/Date(1403304300000-0400)/,1,0,7,10350,1,Alabama,2
349,MOBILE (97),/Date(1403120400000-0400)/,1,2,1,10351,1,Alabama,1
350,MOBILE (97),/Date(1403397600000-0400)/,1,0,4,10352,1,Alabama,2
351,JEFFERSON (73),/Date(1403589300000-0400)/,1,0,6,10353,1,Alabama,3
352,ETOWAH (55),/Date(1404009300000-0400)/,1,1,1,10354,1,Alabama,1
353,JEFFERSON (73),/Date(1403627640000-0400)/,2,0,4,10355,1,Alabama,1
354,LAWRENCE (79),/Date(1397826300000-0400)/,1,0,2,10356,1,Alabama,2
355,HALE (65),/Date(1399220220000-0400)/,1,0,1,10357,1,Alabama,1
356,MOBILE (97),/Date(1401632700000-0400)/,1,0,2,10358,1,Alabama,2
357,JEFFERSON (73),/Date(1402878000000-0400)/,1,0,2,10359,1,Alabama,2
358,BUTLER (13),/Date(1403378400000-0400)/,1,0,1,10360,1,Alabama,1
359,RUSSELL (113),/Date(1403885100000-0400)/,1,0,2,10361,1,Alabama,1
360,TALLADEGA (121),/Date(1404251100000-0400)/,1,0,1,10362,1,Alabama,1
361,JEFFERSON (73),/Date(1403908440000-0400)/,1,0,2,10363,1,Alabama,3
362,BALDWIN (3),/Date(1403675700000-0400)/,1,0,3,10364,1,Alabama,1
363,MOBILE (97),/Date(1404487380000-0400)/,1,0,5,10365,1,Alabama,2
364,PERRY (105),/Date(1404600600000-0400)/,1,0,1,10366,1,Alabama,1
365,WALKER (127),/Date(1404591300000-0400)/,1,0,1,10367,1,Alabama,1
366,DALLAS (47),/Date(1404004500000-0400)/,1,0,1,10368,1,Alabama,1
367,CHILTON (21),/Date(1404236280000-0400)/,1,0,2,10369,1,Alabama,1
368,COLBERT (33),/Date(1404302700000-0400)/,1,0,4,10370,1,Alabama,2
369,TUSCALOOSA (125),/Date(1404552900000-0400)/,1,0,4,10371,1,Alabama,1
370,MOBILE (97),/Date(1404693900000-0400)/,1,1,2,10372,1,Alabama,1
371,CLEBURNE (29),/Date(-62135578800000-0500)/,1,0,1,10373,1,Alabama,1
372,ETOWAH (55),/Date(1405151820000-0400)/,1,0,1,10374,1,Alabama,1
373,CHEROKEE (19),/Date(1405095960000-0400)/,1,0,1,10375,1,Alabama,1
374,CHILTON (21),/Date(1404418260000-0400)/,1,1,1,10376,1,Alabama,1
375,MOBILE (97),/Date(1404846900000-0400)/,1,1,1,10377,1,Alabama,2
376,JEFFERSON (73),/Date(1404724920000-0400)/,1,0,2,10378,1,Alabama,2
377,COFFEE (31),/Date(1404637200000-0400)/,1,0,1,10379,1,Alabama,1
378,LOWNDES (85),/Date(1404612900000-0400)/,2,0,3,10380,1,Alabama,2
379,COFFEE (31),/Date(1404765660000-0400)/,1,0,8,10381,1,Alabama,3
380,LAUDERDALE (77),/Date(1401802560000-0400)/,1,0,3,10382,1,Alabama,2
381,MADISON (89),/Date(1400260500000-0400)/,2,0,3,10383,1,Alabama,2
382,ST. CLAIR (115),/Date(1404622020000-0400)/,1,0,1,10384,1,Alabama,1
383,LOWNDES (85),/Date(1404689220000-0400)/,1,0,1,10385,1,Alabama,1
384,MONTGOMERY (101),/Date(1404697980000-0400)/,1,1,1,10386,1,Alabama,1
385,AUTAUGA (1),/Date(1404434160000-0400)/,1,1,1,10387,1,Alabama,1
386,LAWRENCE (79),/Date(1405110000000-0400)/,1,0,2,10388,1,Alabama,1
387,ELMORE (51),/Date(1405381320000-0400)/,1,0,1,10389,1,Alabama,1
388,WASHINGTON (129),/Date(1405472700000-0400)/,1,0,2,10390,1,Alabama,1
389,CALHOUN (15),/Date(1405557420000-0400)/,1,1,1,10391,1,Alabama,1
390,BUTLER (13),/Date(1405780800000-0400)/,2,0,2,10392,1,Alabama,2
391,CLEBURNE (29),/Date(1403652600000-0400)/,1,0,1,10393,1,Alabama,1
392,HOUSTON (69),/Date(1405534200000-0400)/,1,0,1,10394,1,Alabama,1
393,MONROE (99),/Date(1404533700000-0400)/,1,0,1,10395,1,Alabama,1
394,COVINGTON (39),/Date(1405984020000-0400)/,1,0,1,10396,1,Alabama,1
395,FAYETTE (57),/Date(1406335800000-0400)/,1,1,1,10397,1,Alabama,2
396,MONTGOMERY (101),/Date(1406252700000-0400)/,1,0,2,10398,1,Alabama,1
397,DALLAS (47),/Date(1405905900000-0400)/,1,0,1,10399,1,Alabama,1
398,JEFFERSON (73),/Date(1405629300000-0400)/,1,2,1,10400,1,Alabama,1
399,TUSCALOOSA (125),/Date(1406057100000-0400)/,1,0,5,10401,1,Alabama,3
400,MONROE (99),/Date(1406502300000-0400)/,1,0,4,10402,1,Alabama,2
401,BIBB (7),/Date(1406304240000-0400)/,2,0,4,10403,1,Alabama,2
402,CLARKE (25),/Date(1406726700000-0400)/,1,0,1,10404,1,Alabama,1
403,TUSCALOOSA (125),/Date(1406226240000-0400)/,1,0,9,10405,1,Alabama,1
404,HOUSTON (69),/Date(1406336340000-0400)/,1,1,1,10406,1,Alabama,1
405,MONTGOMERY (101),/Date(1406358600000-0400)/,1,0,3,10407,1,Alabama,2
406,BLOUNT (9),/Date(1406504700000-0400)/,1,0,2,10408,1,Alabama,1
407,MACON (87),/Date(1406389800000-0400)/,1,0,1,10409,1,Alabama,1
408,BARBOUR (5),/Date(1404930240000-0400)/,2,0,3,10410,1,Alabama,2
409,JEFFERSON (73),/Date(1406775600000-0400)/,1,0,2,10411,1,Alabama,1
410,JEFFERSON (73),/Date(1405895040000-0400)/,1,0,9,10412,1,Alabama,4
411,MADISON (89),/Date(1404460380000-0400)/,1,1,1,10413,1,Alabama,1
412,CRENSHAW (41),/Date(1405541160000-0400)/,1,0,2,10414,1,Alabama,2
413,COVINGTON (39),/Date(1406167500000-0400)/,1,1,1,10415,1,Alabama,1
414,BUTLER (13),/Date(1406420100000-0400)/,1,0,1,10416,1,Alabama,1
415,LAUDERDALE (77),/Date(1406637060000-0400)/,1,0,2,10417,1,Alabama,2
416,ELMORE (51),/Date(1407057000000-0400)/,1,1,1,10418,1,Alabama,1
417,BUTLER (13),/Date(1407031500000-0400)/,1,0,1,10419,1,Alabama,1
418,MOBILE (97),/Date(1407690000000-0400)/,2,0,2,10420,1,Alabama,1
419,MADISON (89),/Date(1407411360000-0400)/,1,0,2,10421,1,Alabama,2
420,MONTGOMERY (101),/Date(1407345780000-0400)/,1,0,2,10422,1,Alabama,2
421,BALDWIN (3),/Date(1389658380000-0500)/,1,1,1,10424,1,Alabama,1
422,WALKER (127),/Date(1406304720000-0400)/,1,0,6,10425,1,Alabama,2
423,PICKENS (107),/Date(1406895600000-0400)/,1,0,2,10426,1,Alabama,2
424,PICKENS (107),/Date(1406947500000-0400)/,1,0,2,10427,1,Alabama,1
425,JACKSON (71),/Date(1407004200000-0400)/,1,1,1,10428,1,Alabama,1
426,MONROE (99),/Date(1406428200000-0400)/,1,0,2,10429,1,Alabama,1
427,LIMESTONE (83),/Date(1407274500000-0400)/,1,0,1,10430,1,Alabama,1
428,ST. CLAIR (115),/Date(1407303300000-0400)/,1,0,1,10431,1,Alabama,1
429,MOBILE (97),/Date(1407880680000-0400)/,2,0,2,10432,1,Alabama,1
430,HOUSTON (69),/Date(1405455780000-0400)/,1,1,1,10433,1,Alabama,1
431,MOBILE (97),/Date(1406554800000-0400)/,1,1,1,10434,1,Alabama,1
432,MONTGOMERY (101),/Date(1407140700000-0400)/,1,0,1,10435,1,Alabama,1
433,BLOUNT (9),/Date(1407516900000-0400)/,1,0,2,10436,1,Alabama,2
434,WALKER (127),/Date(1407628500000-0400)/,1,0,3,10437,1,Alabama,1
435,TALLAPOOSA (123),/Date(1407718020000-0400)/,1,0,4,10438,1,Alabama,1
436,JEFFERSON (73),/Date(1407765720000-0400)/,1,0,2,10439,1,Alabama,2
437,SUMTER (119),/Date(1408121700000-0400)/,1,0,1,10440,1,Alabama,1
438,MADISON (89),/Date(1407594900000-0400)/,2,0,3,10441,1,Alabama,2
439,CULLMAN (43),/Date(1407099600000-0400)/,1,0,2,10442,1,Alabama,2
440,BALDWIN (3),/Date(1407279900000-0400)/,1,0,6,10443,1,Alabama,1
441,LIMESTONE (83),/Date(1407968700000-0400)/,1,0,4,10444,1,Alabama,3
442,JEFFERSON (73),/Date(1407901860000-0400)/,1,1,1,10445,1,Alabama,1
443,TALLADEGA (121),/Date(1408483800000-0400)/,1,0,2,10446,1,Alabama,2
444,ESCAMBIA (53),/Date(1408026600000-0400)/,1,0,1,10447,1,Alabama,1
445,SHELBY (117),/Date(1408221000000-0400)/,1,0,3,10448,1,Alabama,2
446,LAWRENCE (79),/Date(1408199280000-0400)/,1,0,3,10449,1,Alabama,2
447,WALKER (127),/Date(1408410900000-0400)/,2,0,3,10450,1,Alabama,2
448,MARSHALL (95),/Date(1408515900000-0400)/,1,0,1,10451,1,Alabama,1
449,MONTGOMERY (101),/Date(1408528200000-0400)/,1,1,1,10452,1,Alabama,1
450,LAWRENCE (79),/Date(1408663800000-0400)/,1,0,1,10453,1,Alabama,1
451,JEFFERSON (73),/Date(1408762080000-0400)/,1,0,5,10454,1,Alabama,2
452,ESCAMBIA (53),/Date(1408070700000-0400)/,1,1,2,10455,1,Alabama,1
453,JEFFERSON (73),/Date(1408090320000-0400)/,1,0,2,10456,1,Alabama,2
454,MOBILE (97),/Date(1407330480000-0400)/,1,0,3,10457,1,Alabama,2
455,ST. CLAIR (115),/Date(1408196700000-0400)/,1,0,2,10458,1,Alabama,1
456,SHELBY (117),/Date(1408376700000-0400)/,1,0,3,10459,1,Alabama,2
457,DEKALB (49),/Date(1408827600000-0400)/,1,0,1,10460,1,Alabama,1
458,MORGAN (103),/Date(1407035400000-0400)/,1,1,1,10461,1,Alabama,1
459,JEFFERSON (73),/Date(1404906120000-0400)/,1,0,2,10462,1,Alabama,2
460,AUTAUGA (1),/Date(1408391400000-0400)/,1,0,3,10463,1,Alabama,2
461,DALE (45),/Date(1409121900000-0400)/,1,0,1,10465,1,Alabama,1
462,CHEROKEE (19),/Date(1409272500000-0400)/,2,0,2,10466,1,Alabama,1
463,JEFFERSON (73),/Date(1409338980000-0400)/,1,0,2,10467,1,Alabama,2
464,WINSTON (133),/Date(1409587500000-0400)/,1,0,1,10468,1,Alabama,1
465,GREENE (63),/Date(1408780800000-0400)/,1,0,1,10469,1,Alabama,1
466,DALLAS (47),/Date(1406990400000-0400)/,1,0,1,10470,1,Alabama,1
467,BULLOCK (11),/Date(1407030000000-0400)/,1,0,1,10471,1,Alabama,1
468,FRANKLIN (59),/Date(1408723140000-0400)/,1,0,1,10472,1,Alabama,1
469,BALDWIN (3),/Date(1408770120000-0400)/,1,1,1,10473,1,Alabama,1
470,COOSA (37),/Date(1409185800000-0400)/,1,0,3,10474,1,Alabama,1
471,MOBILE (97),/Date(1409348700000-0400)/,1,0,1,10475,1,Alabama,1
472,LEE (81),/Date(1409362020000-0400)/,2,2,2,10476,1,Alabama,1
473,LAUDERDALE (77),/Date(1409574000000-0400)/,1,2,1,10477,1,Alabama,1
474,LAUDERDALE (77),/Date(1409370300000-0400)/,1,0,4,10478,1,Alabama,1
475,ST. CLAIR (115),/Date(1409710200000-0400)/,1,0,1,10479,1,Alabama,1
476,MOBILE (97),/Date(1409267700000-0400)/,1,0,1,10480,1,Alabama,1
477,MOBILE (97),/Date(1409375700000-0400)/,1,1,1,10481,1,Alabama,1
478,ELMORE (51),/Date(1409520420000-0400)/,1,0,1,10482,1,Alabama,1
479,MORGAN (103),/Date(1409590260000-0400)/,1,0,1,10483,1,Alabama,1
480,MOBILE (97),/Date(1409701200000-0400)/,1,0,6,10484,1,Alabama,3
481,JEFFERSON (73),/Date(1409970900000-0400)/,1,0,1,10485,1,Alabama,1
482,SUMTER (119),/Date(1409982900000-0400)/,1,0,3,10486,1,Alabama,1
483,COFFEE (31),/Date(1410047100000-0400)/,1,0,1,10487,1,Alabama,1
484,JEFFERSON (73),/Date(1410370200000-0400)/,1,0,1,10488,1,Alabama,1
485,MOBILE (97),/Date(1409511900000-0400)/,1,0,1,10489,1,Alabama,1
486,JEFFERSON (73),/Date(1410211800000-0400)/,1,0,1,10490,1,Alabama,1
487,LIMESTONE (83),/Date(1409703000000-0400)/,1,1,1,10491,1,Alabama,1
488,CHAMBERS (17),/Date(1409976900000-0400)/,1,0,1,10492,1,Alabama,1
489,GREENE (63),/Date(1410230400000-0400)/,1,0,1,10493,1,Alabama,1
490,MADISON (89),/Date(1410590640000-0400)/,1,1,1,10494,1,Alabama,1
491,JEFFERSON (73),/Date(1409181840000-0400)/,1,0,1,10495,1,Alabama,1
492,MONTGOMERY (101),/Date(1409655000000-0400)/,1,0,2,10496,1,Alabama,2
493,DALLAS (47),/Date(1410387300000-0400)/,1,0,3,10497,1,Alabama,1
494,MARSHALL (95),/Date(1410274200000-0400)/,1,0,3,10498,1,Alabama,3
495,JEFFERSON (73),/Date(1410558540000-0400)/,1,1,1,10499,1,Alabama,1
496,CHILTON (21),/Date(1403176800000-0400)/,1,0,3,10500,1,Alabama,2
497,RANDOLPH (111),/Date(1410713100000-0400)/,1,0,4,10501,1,Alabama,2
498,MADISON (89),/Date(1410750240000-0400)/,1,3,1,10502,1,Alabama,1
499,DEKALB (49),/Date(1410926940000-0400)/,2,0,2,10503,1,Alabama,1
500,COFFEE (31),/Date(1410728700000-0400)/,1,0,1,10504,1,Alabama,1
501,ETOWAH (55),/Date(1409675160000-0400)/,1,0,3,10505,1,Alabama,2
502,MOBILE (97),/Date(1410311700000-0400)/,1,0,2,10506,1,Alabama,1
503,GENEVA (61),/Date(1410740700000-0400)/,1,0,1,10507,1,Alabama,1
504,MOBILE (97),/Date(1411123080000-0400)/,1,0,1,10508,1,Alabama,1
505,ESCAMBIA (53),/Date(1411171500000-0400)/,1,0,1,10509,1,Alabama,1
506,WASHINGTON (129),/Date(1411257000000-0400)/,1,0,1,10510,1,Alabama,1
507,CHILTON (21),/Date(1411340760000-0400)/,1,1,1,10511,1,Alabama,1
508,DEKALB (49),/Date(1408488900000-0400)/,1,0,1,10512,1,Alabama,1
509,DALE (45),/Date(1411518780000-0400)/,1,1,1,10513,1,Alabama,1
510,CONECUH (35),/Date(1411252800000-0400)/,1,0,2,10514,1,Alabama,2
511,JEFFERSON (73),/Date(1410124440000-0400)/,1,0,7,10515,1,Alabama,2
512,ST. CLAIR (115),/Date(1409539560000-0400)/,1,0,1,10516,1,Alabama,1
513,BULLOCK (11),/Date(1410397020000-0400)/,1,1,1,10517,1,Alabama,1
514,TUSCALOOSA (125),/Date(1410677400000-0400)/,1,0,1,10518,1,Alabama,1
515,COLBERT (33),/Date(1410972000000-0400)/,1,1,1,10519,1,Alabama,1
516,COFFEE (31),/Date(1411013220000-0400)/,1,0,1,10520,1,Alabama,1
517,LAUDERDALE (77),/Date(1411097400000-0400)/,2,0,2,10521,1,Alabama,1
518,MARSHALL (95),/Date(1411643100000-0400)/,1,0,4,10522,1,Alabama,2
519,CULLMAN (43),/Date(1411726200000-0400)/,1,0,2,10523,1,Alabama,2
520,TALLADEGA (121),/Date(1411803900000-0400)/,1,0,1,10524,1,Alabama,1
521,ETOWAH (55),/Date(1411833900000-0400)/,1,0,1,10525,1,Alabama,1
522,SHELBY (117),/Date(1411829400000-0400)/,1,0,4,10526,1,Alabama,2
523,MADISON (89),/Date(1411911420000-0400)/,1,0,5,10527,1,Alabama,2
524,TALLADEGA (121),/Date(1405110540000-0400)/,1,0,3,10528,1,Alabama,2
525,DALE (45),/Date(1411807500000-0400)/,1,0,1,10529,1,Alabama,1
526,TUSCALOOSA (125),/Date(1411878600000-0400)/,1,0,1,10530,1,Alabama,1
527,CULLMAN (43),/Date(1411892520000-0400)/,1,0,1,10531,1,Alabama,1
528,SHELBY (117),/Date(1411991100000-0400)/,2,0,2,10532,1,Alabama,1
529,JEFFERSON (73),/Date(1411236600000-0400)/,1,0,1,10533,1,Alabama,1
530,MOBILE (97),/Date(1411615920000-0400)/,1,1,1,10534,1,Alabama,1
531,JEFFERSON (73),/Date(1411920300000-0400)/,1,0,2,10535,1,Alabama,1
532,CHILTON (21),/Date(1410453300000-0400)/,1,0,2,10536,1,Alabama,2
533,CLARKE (25),/Date(1411091100000-0400)/,1,0,1,10537,1,Alabama,1
534,MOBILE (97),/Date(1411873500000-0400)/,2,0,4,10538,1,Alabama,1
535,PIKE (109),/Date(1411935000000-0400)/,1,0,2,10539,1,Alabama,1
536,LAUDERDALE (77),/Date(1412022000000-0400)/,1,0,1,10540,1,Alabama,1
537,MONTGOMERY (101),/Date(1412468100000-0400)/,1,0,1,10541,1,Alabama,1
538,TUSCALOOSA (125),/Date(1412614800000-0400)/,1,0,1,10542,1,Alabama,1
539,LIMESTONE (83),/Date(1412686800000-0400)/,1,0,1,10543,1,Alabama,1
540,TUSCALOOSA (125),/Date(1412351880000-0400)/,1,0,2,10544,1,Alabama,2
541,ELMORE (51),/Date(1412834100000-0400)/,1,0,4,10545,1,Alabama,1
542,JACKSON (71),/Date(1412600100000-0400)/,1,0,1,10546,1,Alabama,1
543,ESCAMBIA (53),/Date(1412366100000-0400)/,1,0,1,10547,1,Alabama,1
544,RUSSELL (113),/Date(1411943580000-0400)/,1,0,1,10548,1,Alabama,1
545,ETOWAH (55),/Date(1411761540000-0400)/,1,0,2,10549,1,Alabama,2
546,DALLAS (47),/Date(1411164000000-0400)/,1,0,3,10550,1,Alabama,1
547,MARSHALL (95),/Date(1406776020000-0400)/,1,1,1,10551,1,Alabama,1
548,BALDWIN (3),/Date(1411567980000-0400)/,1,0,2,10552,1,Alabama,2
549,MARSHALL (95),/Date(1412193000000-0400)/,1,0,1,10553,1,Alabama,1
550,BIBB (7),/Date(1412680020000-0400)/,1,0,2,10554,1,Alabama,2
551,TALLADEGA (121),/Date(1412542980000-0400)/,1,0,2,10555,1,Alabama,1
552,TUSCALOOSA (125),/Date(1413081000000-0400)/,1,0,3,10556,1,Alabama,1
553,TUSCALOOSA (125),/Date(1412235000000-0400)/,1,1,1,10557,1,Alabama,1
554,SHELBY (117),/Date(1408752600000-0400)/,1,1,2,10558,1,Alabama,1
555,BULLOCK (11),/Date(1410938100000-0400)/,1,0,1,10559,1,Alabama,1
556,JACKSON (71),/Date(1413278100000-0400)/,1,0,2,10560,1,Alabama,1
557,DEKALB (49),/Date(1413470400000-0400)/,1,0,1,10561,1,Alabama,1
558,GREENE (63),/Date(1412985900000-0400)/,1,1,1,10562,1,Alabama,1
559,HOUSTON (69),/Date(1412593500000-0400)/,1,1,2,10563,1,Alabama,1
560,COVINGTON (39),/Date(1412605980000-0400)/,2,0,4,10564,1,Alabama,2
561,COVINGTON (39),/Date(1412519400000-0400)/,1,0,3,10565,1,Alabama,2
562,MOBILE (97),/Date(1411931700000-0400)/,1,0,1,10566,1,Alabama,1
563,ELMORE (51),/Date(1412748600000-0400)/,1,0,1,10567,1,Alabama,1
564,MARSHALL (95),/Date(1411156500000-0400)/,1,0,2,10568,1,Alabama,2
565,CLARKE (25),/Date(1413851100000-0400)/,1,0,1,10569,1,Alabama,1
566,LEE (81),/Date(1412624880000-0400)/,1,0,4,10570,1,Alabama,3
567,LAUDERDALE (77),/Date(1411560000000-0400)/,1,1,1,10571,1,Alabama,1
568,MOBILE (97),/Date(1412410680000-0400)/,1,1,2,10572,1,Alabama,1
569,LAWRENCE (79),/Date(1412444400000-0400)/,1,0,1,10573,1,Alabama,1
570,ESCAMBIA (53),/Date(1412463180000-0400)/,1,0,4,10574,1,Alabama,2
571,CRENSHAW (41),/Date(1413076560000-0400)/,1,0,3,10575,1,Alabama,2
572,PIKE (109),/Date(1413297900000-0400)/,1,0,2,10576,1,Alabama,2
573,SUMTER (119),/Date(1413670800000-0400)/,1,0,1,10577,1,Alabama,1
574,SHELBY (117),/Date(1413711000000-0400)/,1,0,2,10578,1,Alabama,1
575,MADISON (89),/Date(1414019520000-0400)/,1,0,2,10579,1,Alabama,2
576,MONTGOMERY (101),/Date(1413733680000-0400)/,1,1,2,10580,1,Alabama,1
577,JEFFERSON (73),/Date(1412755200000-0400)/,1,0,1,10581,1,Alabama,1
578,COVINGTON (39),/Date(1414449000000-0400)/,2,0,6,10582,1,Alabama,3
579,HOUSTON (69),/Date(1414369800000-0400)/,1,0,2,10583,1,Alabama,1
580,DALLAS (47),/Date(1414249200000-0400)/,1,0,2,10584,1,Alabama,2
581,CHOCTAW (23),/Date(1413681180000-0400)/,1,0,3,10585,1,Alabama,1
582,FRANKLIN (59),/Date(1414023780000-0400)/,2,0,2,10586,1,Alabama,2
583,RUSSELL (113),/Date(1413750840000-0400)/,2,0,4,10587,1,Alabama,1
584,MACON (87),/Date(1414222500000-0400)/,1,0,1,10588,1,Alabama,1
585,TUSCALOOSA (125),/Date(1414271700000-0400)/,1,0,1,10589,1,Alabama,1
586,WASHINGTON (129),/Date(1414424700000-0400)/,2,0,2,10590,1,Alabama,1
587,CONECUH (35),/Date(1414530360000-0400)/,1,0,4,10591,1,Alabama,2
588,CHEROKEE (19),/Date(1414622580000-0400)/,1,1,1,10592,1,Alabama,1
589,LIMESTONE (83),/Date(1414897800000-0400)/,1,0,2,10593,1,Alabama,1
590,SHELBY (117),/Date(1414191120000-0400)/,1,0,1,10594,1,Alabama,1
591,MARSHALL (95),/Date(1414617600000-0400)/,1,0,2,10595,1,Alabama,2
592,ELMORE (51),/Date(1414750560000-0400)/,1,0,2,10596,1,Alabama,2
593,LIMESTONE (83),/Date(1414786200000-0400)/,1,0,3,10597,1,Alabama,2
594,LEE (81),/Date(1414806720000-0400)/,1,0,5,10598,1,Alabama,1
595,MOBILE (97),/Date(1414852500000-0400)/,1,0,1,10599,1,Alabama,1
596,BALDWIN (3),/Date(1414866000000-0400)/,1,0,1,10600,1,Alabama,1
597,COLBERT (33),/Date(1414911720000-0400)/,3,0,3,10601,1,Alabama,1
598,CALHOUN (15),/Date(1415160900000-0500)/,1,0,1,10602,1,Alabama,1
599,TALLAPOOSA (123),/Date(1415201100000-0500)/,1,0,1,10603,1,Alabama,1
600,ST. CLAIR (115),/Date(1415229900000-0500)/,1,0,3,10604,1,Alabama,2
601,MORGAN (103),/Date(1415224380000-0500)/,1,1,1,10605,1,Alabama,1
602,JEFFERSON (73),/Date(1415401800000-0500)/,1,1,1,10606,1,Alabama,1
603,MADISON (89),/Date(1415484660000-0500)/,1,0,3,10607,1,Alabama,2
604,CALHOUN (15),/Date(1415527920000-0500)/,1,0,2,10608,1,Alabama,1
605,MOBILE (97),/Date(1415624100000-0500)/,2,0,2,10609,1,Alabama,2
606,MOBILE (97),/Date(1415671200000-0500)/,2,0,2,10610,1,Alabama,1
607,BALDWIN (3),/Date(1413393780000-0400)/,1,0,2,10612,1,Alabama,1
608,TUSCALOOSA (125),/Date(1412819400000-0400)/,1,0,3,10613,1,Alabama,1
609,HOUSTON (69),/Date(1413630420000-0400)/,1,0,4,10614,1,Alabama,2
610,GREENE (63),/Date(1413979500000-0400)/,1,0,3,10615,1,Alabama,2
611,CHILTON (21),/Date(1414492800000-0400)/,1,0,1,10616,1,Alabama,1
612,HALE (65),/Date(1414983600000-0500)/,3,0,5,10617,1,Alabama,2
613,MOBILE (97),/Date(1415572800000-0500)/,1,1,2,10618,1,Alabama,2
614,MOBILE (97),/Date(1415765400000-0500)/,1,0,1,10619,1,Alabama,1
615,WASHINGTON (129),/Date(1415779200000-0500)/,1,0,1,10620,1,Alabama,1
616,CALHOUN (15),/Date(1415782800000-0500)/,1,0,2,10621,1,Alabama,1
617,SUMTER (119),/Date(1415931000000-0500)/,1,0,2,10622,1,Alabama,2
618,MADISON (89),/Date(1416029100000-0500)/,1,1,1,10623,1,Alabama,1
619,JEFFERSON (73),/Date(1416298800000-0500)/,1,0,1,10624,1,Alabama,1
620,MADISON (89),/Date(1416441540000-0500)/,1,1,2,10625,1,Alabama,2
621,JEFFERSON (73),/Date(1416648840000-0500)/,1,0,4,10626,1,Alabama,3
622,ESCAMBIA (53),/Date(1412557500000-0400)/,1,0,2,10627,1,Alabama,2
623,HOUSTON (69),/Date(1414024440000-0400)/,1,0,7,10628,1,Alabama,2
624,MARSHALL (95),/Date(1415472300000-0500)/,1,0,4,10629,1,Alabama,3
625,LAMAR (75),/Date(1416230460000-0500)/,1,0,1,10630,1,Alabama,1
626,MONTGOMERY (101),/Date(1416323700000-0500)/,1,0,1,10631,1,Alabama,1
627,TALLADEGA (121),/Date(1416366600000-0500)/,1,0,1,10632,1,Alabama,1
628,SHELBY (117),/Date(1416371400000-0500)/,1,0,1,10633,1,Alabama,1
629,BALDWIN (3),/Date(1416564000000-0500)/,1,0,1,10634,1,Alabama,1
630,COOSA (37),/Date(1416663300000-0500)/,1,0,2,10635,1,Alabama,2
631,TALLADEGA (121),/Date(1416787200000-0500)/,1,1,1,10636,1,Alabama,1
632,MOBILE (97),/Date(1416128400000-0500)/,1,0,2,10637,1,Alabama,2
633,BUTLER (13),/Date(1416732300000-0500)/,1,0,2,10638,1,Alabama,1
634,JEFFERSON (73),/Date(1416875460000-0500)/,1,0,5,10639,1,Alabama,4
635,MOBILE (97),/Date(1408156920000-0400)/,1,0,2,10640,1,Alabama,2
